23574,S
11822,S
5819,N
28509,S
6904,S
15025,S
5540,S
11242,N
9911,S
22781,S
20897,S
17090,S
17622,S
6263,N
20160,S
21149,N
21929,S
2410,S
20373,S
27646,S
25239,N
4164,S
23926,S
12887,S
24060,S
24608,S
21138,S
17300,S
24620,S
16707,S
29209,S
5216,S
19747,S
8386,S
22813,S
6684,S
26590,S
7985,S
2535,S
1233,S
5834,S
26319,S
28245,S
14937,S
16275,S
28252,S
4018,N
22877,S
7511,S
14044,N
18906,S
23996,S
23215,S
2426,S
15547,S
4574,S
9649,N
16306,S
8139,S
844,S
847,S
21299,N
11423,S
27189,S
1899,S
24814,S
11487,S
26305,S
5533,S
12349,S
7121,S
9467,S
11385,N
24426,N
26034,S
28928,S
13621,S
10818,S
5032,S
9835,S
16110,S
14892,N
13179,S
20953,S
6902,S
17775,S
23799,S
29844,S
22873,S
13780,S
17588,N
6781,S
126,S
8979,S
13017,N
22108,N
15465,S
1904,S
13614,S
3091,S
14228,N
22950,S
27334,S
9340,S
29989,S
20720,S
25409,S
2971,S
6751,S
11461,S
5806,S
11897,S
24508,S
14284,S
23526,S
23732,S
22477,S
28174,S
21813,S
8378,S
7767,S
1284,S
24364,N
22014,S
5375,S
3165,S
21661,N
7451,S
23186,S
24863,N
5686,S
1935,S
27946,S
23638,S
5486,S
3613,S
52,S
5327,S
12965,N
8696,N
21645,N
25024,N
21590,S
4539,S
1398,S
9829,S
18395,S
11830,S
16050,S
28472,S
29644,S
29933,S
14526,S
24616,S
9308,S
23628,S
18690,S
8781,S
17908,S
9016,S
6602,S
11342,S
13659,S
13926,N
20728,S
17812,S
1760,S
14113,S
29646,S
9270,S
9820,S
10446,S
1859,S
25628,S
26854,S
26956,S
5142,S
1222,S
28844,S
9453,S
4581,S
18917,S
14267,S
17678,S
12102,S
21872,S
25826,N
16063,N
6250,S
27186,N
25699,S
6399,S
13515,S
857,S
17541,N
2849,N
28461,S
19366,S
14808,S
26887,S
7882,S
18251,S
24353,S
21123,S
1158,S
20887,S
22821,S
18476,S
27776,S
16672,S
1494,S
28294,S
27445,S
15300,S
609,S
5198,S
2658,N
39,S
2021,S
27180,N
16568,N
8049,N
23046,S
23488,S
24586,S
1918,S
21722,N
27990,S
28801,S
24967,S
7393,S
26463,N
25297,S
5969,S
3626,S
4575,N
6938,S
8688,S
6712,S
21877,N
4428,S
4219,S
26567,S
13280,S
26316,S
11788,S
9690,N
15411,S
19229,S
4597,S
1682,S
11312,N
3790,S
28869,S
18899,S
7481,N
15299,S
21945,S
9999,S
2412,S
23781,S
24860,N
26755,S
23880,S
29356,S
17962,S
24069,S
5444,N
24865,S
28949,S
28319,S
8897,S
16214,S
10061,S
3418,N
15794,N
12140,S
3350,N
12984,S
1814,S
2845,N
21121,S
16660,S
24701,N
24552,N
15605,S
21311,S
7280,N
26614,S
19597,S
24839,S
23565,S
2444,S
28660,S
14270,S
10123,S
19172,S
23795,S
19404,S
21954,S
24456,S
23808,S
26874,N
15561,S
26883,S
10698,S
22984,S
27026,N
6335,S
13228,S
17845,S
26162,S
5903,S
8509,N
21593,S
4586,S
16202,S
23184,N
29338,N
4349,S
16551,N
20737,S
28910,S
6580,S
17837,S
25879,N
7286,S
26142,S
22269,S
2563,N
26689,S
18927,S
11256,S
14639,S
7552,S
4455,S
8823,S
26404,S
18698,S
28332,S
29976,S
19485,N
13993,S
21548,S
9125,S
5729,N
273,S
22414,S
7595,S
13336,S
28151,N
18451,N
16468,N
13593,S
19852,S
26836,S
6051,S
18147,S
5793,S
4085,S
22723,S
5616,N
19364,S
10340,S
29544,S
26193,N
3827,S
28427,S
26673,S
19811,S
2435,S
4752,S
11623,N
18287,N
27547,S
12763,S
7341,S
9389,N
28331,S
15516,N
2495,S
14564,N
27948,S
10358,S
4076,N
6537,S
23327,S
10882,S
15985,S
14863,S
18699,S
18873,S
9640,S
18387,S
17159,S
18313,S
2248,S
27797,S
13321,S
12889,S
10054,S
13482,S
25769,S
24099,S
20120,S
14513,N
697,S
17860,N
27717,S
25723,S
24948,S
12389,S
23972,S
21901,S
25111,S
6944,S
17647,N
29109,S
19450,S
25498,S
583,S
577,N
16508,N
14038,S
23963,S
19455,S
22812,S
10663,S
19230,S
24474,S
15467,S
25335,S
6372,S
27079,S
896,N
18797,S
5362,S
4900,N
18983,N
7857,S
11216,S
20073,S
20794,S
1998,N
23364,S
26197,S
17268,S
550,S
20813,S
27544,S
7003,S
29304,S
3260,S
13671,S
28401,N
19810,S
4189,S
10044,S
21421,S
10188,S
19790,S
28718,S
2407,S
6914,S
8236,S
21237,S
9494,S
16794,N
17848,S
28369,S
12161,S
25103,S
28267,S
19911,S
27497,S
24310,S
25152,S
20369,S
978,S
12051,S
11908,S
24336,S
10453,S
27889,N
3463,S
2531,S
15545,S
16554,N
4512,S
5721,S
25164,S
11551,S
5818,S
23666,S
18739,N
14176,S
23004,N
24399,S
23319,S
8078,S
27485,N
5816,S
1050,N
12030,S
4417,S
20502,S
22354,S
8365,S
29085,S
18409,N
671,S
6748,S
13200,S
23677,N
18059,S
14475,S
1865,S
11852,S
25466,S
14338,S
2686,S
18648,S
20337,S
16525,S
24534,S
13218,S
21482,N
13686,N
4532,N
28206,S
4386,S
8907,S
19134,S
20801,S
10686,S
25923,S
3001,S
3437,S
23214,S
2043,S
5233,S
9327,S
6574,S
16227,S
27854,N
7213,S
6206,S
2638,S
23480,S
4345,S
20775,S
17036,S
28945,S
14329,S
23827,S
686,S
25450,S
7210,S
3662,S
26064,S
21549,S
280,S
9360,S
18333,S
6832,N
4648,N
19679,N
7558,S
3503,S
7757,S
18517,S
18458,S
365,S
11568,N
3273,S
9807,S
25613,S
17441,S
26350,N
5589,S
27112,S
13152,N
3551,N
21419,N
22178,S
1200,S
7442,S
28208,S
11749,S
4691,S
7955,N
24669,S
8978,S
20227,S
6455,N
17882,S
29146,N
22545,S
1639,S
6505,N
21881,S
29310,S
19904,S
12135,S
2396,S
27736,S
7722,S
7836,S
647,N
16338,S
19858,S
21895,S
20917,S
2453,N
11343,S
10359,S
8004,S
5957,S
8795,S
17714,S
3190,S
20245,N
6708,S
15176,S
12148,S
6911,S
27682,S
520,N
554,S
2989,S
11457,S
18238,S
8335,S
5259,S
9705,S
17305,S
9801,S
11204,S
28775,S
12080,S
26797,S
18226,S
10739,N
8746,S
478,N
21468,S
20445,S
15325,S
2016,S
10498,S
12495,N
17408,N
2539,S
4746,S
29464,N
23499,S
12871,S
27668,S
24090,S
19874,N
9830,S
8000,S
25518,S
17066,S
29354,S
1594,S
27414,N
29210,S
21247,S
22628,S
12544,N
28017,N
20207,N
27076,S
3820,S
13991,S
10115,N
23814,S
19372,S
6796,S
3392,S
17856,S
16539,S
12439,S
7824,N
18115,S
18305,S
6256,S
16747,S
9538,N
16319,S
18070,S
23451,N
17406,N
24453,S
441,S
2866,N
8638,S
8357,S
18208,N
24091,S
12761,S
12198,S
9874,S
178,S
26523,N
19953,S
25452,S
1927,S
26495,S
16180,S
6349,N
19592,S
12371,S
7163,N
7617,S
28894,S
24688,S
2574,S
26884,S
20891,S
22080,N
7216,S
23601,S
12793,S
4761,S
5905,S
11888,S
7629,S
12511,S
924,S
7311,S
7772,S
14107,N
9530,S
23501,S
19702,N
11835,S
26810,S
19264,N
11613,S
28082,S
4335,S
10161,N
1317,S
27542,S
17207,S
24612,S
23383,S
22771,S
26097,N
22439,S
16056,S
12418,S
17925,S
7671,N
19865,S
11172,S
18069,S
3386,S
22011,S
15472,S
22872,S
27587,S
27576,S
12424,S
7107,S
15395,S
27733,S
28815,S
8293,S
23097,S
27892,N
23924,S
8934,S
4796,S
14617,S
27461,S
9068,S
2056,S
28722,N
17582,S
26498,S
16234,S
28012,N
2655,N
2613,N
4704,S
27448,S
29125,S
25908,S
15343,S
14011,S
19868,S
19813,S
25230,N
11183,S
815,S
3096,S
2996,S
13297,S
341,N
26898,S
17074,S
3183,S
10129,S
6054,S
21296,S
8472,N
24918,S
12804,S
438,S
16822,N
11640,S
8414,S
11069,S
300,S
29887,S
1929,S
29510,N
22089,N
2951,N
12281,N
28613,N
3546,S
22979,S
21466,N
7645,S
16619,N
27808,N
4891,S
16871,S
20941,S
14948,N
28334,S
26627,S
26207,S
7283,S
1181,S
25040,S
1312,S
22627,S
5196,N
16545,N
22530,S
8806,S
18861,S
28316,S
25598,S
20365,S
11046,S
5366,S
17685,N
1060,S
14576,N
4644,S
4234,S
17915,S
16687,S
19664,N
20591,N
8306,S
24007,S
8505,S
29061,S
23733,S
25166,S
14352,S
25648,S
5048,S
4172,S
20677,S
2138,S
8524,S
17505,S
18445,S
2956,N
3538,S
19621,S
453,S
15777,S
17633,S
22976,S
1377,N
8890,N
11429,S
26610,S
19349,S
29522,S
15181,S
21373,N
6732,N
1492,S
17932,S
16767,S
21364,S
10638,S
16398,N
1068,S
197,S
2865,S
20542,S
24377,S
5279,S
8784,S
20121,S
17949,N
25102,S
14154,S
14889,S
23609,N
23312,S
22268,S
15749,S
14318,N
29589,S
526,N
16120,S
28126,S
21850,S
1984,S
3597,S
20704,S
5381,S
11985,S
3030,N
11380,S
12723,S
7230,S
19900,S
8489,S
5639,S
25568,S
28943,S
20931,N
24640,N
11671,N
10892,S
14422,S
2590,S
21271,S
12930,S
28449,S
20086,S
8198,N
15244,S
11241,N
11572,N
25709,S
13691,S
5861,N
19481,N
6472,S
18244,S
10066,S
993,S
4988,S
16217,S
8527,S
2126,S
7674,S
25257,S
21904,S
12906,S
21411,S
19825,S
10000,S
19156,S
24874,S
7354,S
17050,S
8865,N
10807,S
28250,S
3734,N
25660,N
23128,N
2360,S
17416,S
18894,N
29123,S
29487,N
25359,S
8842,S
27676,N
12432,N
17221,S
22312,S
17430,N
21681,N
11598,N
12541,N
5330,S
2784,N
15554,S
22725,S
2146,N
14607,S
3388,S
21099,N
1531,S
14197,S
27424,N
2065,N
7658,S
9926,S
394,S
25225,S
16043,S
13023,S
3714,S
24481,S
8461,S
20827,S
5874,S
28585,S
29903,S
13039,S
12516,S
2324,S
26628,S
27269,S
19152,S
2758,S
20,N
25942,S
29911,N
8829,S
17216,S
24830,S
712,S
7717,S
7053,N
23644,S
26644,S
13473,S
23905,S
25962,S
11503,S
5621,S
5036,S
10292,N
4040,S
11313,N
27924,S
13313,S
24366,N
14315,N
8282,S
9120,S
1321,S
10353,S
18363,S
8763,S
19327,N
5057,S
1757,S
11150,S
25212,S
27786,S
24241,S
3225,S
28773,S
26388,N
19506,S
11953,S
12893,S
15185,S
6195,S
28834,S
5239,S
6578,S
20896,S
14000,S
29606,S
24206,S
26152,S
26617,S
14550,S
28475,S
19954,S
21159,S
29311,S
627,S
1765,S
29661,S
14866,S
6220,S
11604,S
158,S
25407,N
20561,S
7574,S
23797,S
23074,S
20841,S
20882,S
1789,S
21227,S
2419,S
7275,S
24915,S
802,S
742,S
173,S
27078,S
8886,S
15033,S
3552,N
10887,N
19816,S
25037,N
4201,S
7428,N
21017,N
5357,N
689,S
8036,S
8129,S
5638,S
7775,S
5307,S
2137,S
25620,S
5046,S
181,S
25084,N
26989,S
4056,N
4961,S
12503,N
4588,S
15160,S
29936,S
12255,S
20234,S
21490,S
5372,S
11628,N
26814,S
2829,S
10428,S
4857,S
2483,S
23855,S
879,S
23743,S
25935,S
27589,N
17011,S
22955,S
28193,S
24149,S
22331,N
14699,S
16777,S
968,S
19504,S
28841,S
17503,N
23966,S
4548,S
18542,S
11704,S
25437,S
5660,S
8878,S
18512,S
10793,N
27667,S
15471,S
28259,S
18527,S
27653,S
29940,S
27302,S
13944,S
9353,N
9928,S
15360,S
18598,S
20352,S
29404,N
5275,S
3895,S
5978,S
6611,S
7630,S
9832,S
28745,N
6444,N
19086,N
10197,S
14840,N
18254,S
26931,S
22965,S
18941,S
17834,S
19318,S
6991,S
23409,S
18793,S
3031,N
13975,S
24731,S
3663,S
10,N
16076,N
10401,S
25343,S
12132,S
837,S
19885,S
18450,N
9560,S
1375,N
18731,N
12065,S
25004,S
28416,N
18351,S
6223,S
16355,S
5047,S
14539,N
22074,S
14870,S
2150,N
9703,S
26370,S
21984,S
19288,S
19643,S
15759,N
19484,N
3452,S
10769,N
5648,S
6441,N
26845,S
18054,S
17737,S
1816,S
25449,S
21656,N
19447,S
4238,S
4122,N
13167,S
27495,S
9547,S
29985,S
16447,S
15693,S
25567,S
27950,S
2823,S
3922,S
7764,S
6469,S
18540,S
23759,S
14240,N
23424,S
28101,N
7470,N
29278,S
19746,S
13478,S
25605,S
29964,S
15074,N
23913,S
20469,S
2045,S
20399,S
21783,S
17702,N
26122,S
26912,S
4380,S
22380,N
24847,S
9654,N
20156,N
9154,S
8419,S
4686,S
887,S
12,S
5535,S
17382,N
23619,S
4497,N
26994,S
29149,S
21114,S
2516,S
13199,S
23154,S
15282,N
19202,S
19604,S
4425,S
2518,S
29340,N
5320,S
10060,S
24220,S
21585,S
20567,S
15187,S
9936,S
29775,S
27088,N
15014,S
15314,S
2962,S
8587,S
5385,S
16728,S
9918,S
17736,S
7858,S
1336,S
20330,S
3531,S
11729,S
1649,N
28450,S
22303,S
13494,S
5204,S
6554,N
27472,S
668,S
22933,S
5991,S
16805,S
20669,S
1140,S
18407,S
23938,S
15795,S
15670,S
12732,S
18415,N
9086,S
29837,S
21816,S
22387,N
24625,S
20803,S
13800,N
9664,S
13891,S
28675,S
16312,S
2482,S
1528,S
20063,S
4558,N
27482,S
25797,S
22988,S
12162,S
26249,S
17223,S
12640,N
16023,S
19235,S
4232,S
8396,S
24228,S
8480,N
8279,S
10747,S
18462,S
25008,N
9565,N
18820,S
14683,N
27190,S
713,S
4935,S
27702,S
2402,S
22254,S
20294,S
211,S
17309,S
20673,N
14872,S
20239,S
26892,S
20694,S
28325,S
5548,S
17097,S
26539,N
13374,N
24779,S
5653,S
4565,S
9378,N
29636,S
1198,S
13180,N
437,S
9385,N
24766,N
9184,S
12812,S
6627,S
18046,N
22937,S
26166,S
5476,S
27573,N
1958,S
18843,S
7706,S
4904,S
23252,S
9519,S
8751,S
6831,S
26918,S
16602,S
10238,S
5191,S
25532,S
10067,S
14211,S
25337,S
24495,S
18597,S
17735,S
11592,S
20017,S
16567,S
17793,S
3107,S
17229,S
19774,S
16749,S
6867,S
12746,S
1644,N
286,S
24075,N
9813,S
15784,S
26735,S
8888,S
9609,S
26263,N
4556,S
26995,S
25857,N
29797,N
27917,S
22675,S
652,N
1136,S
16552,N
5507,S
10627,S
29424,S
774,S
15035,S
25811,S
10981,S
1603,S
22487,S
40,S
17085,N
10914,N
24564,S
17724,S
23235,N
14837,N
3085,S
3314,N
6616,S
16284,N
24978,S
13238,S
12034,S
19281,S
13395,S
8120,S
16946,N
23770,S
18835,S
8903,S
11235,S
20164,S
21312,N
14626,S
7813,N
13144,S
11133,S
1346,S
24596,S
9464,S
22622,S
7620,S
18535,S
26278,S
7224,S
6152,S
26160,S
28185,S
8530,S
8543,S
4102,S
29243,S
19510,S
1252,S
9941,S
20540,S
1501,S
12215,S
9659,N
23343,S
5225,S
13230,S
18715,S
19881,S
8985,S
1988,S
8450,S
15234,S
18286,N
17199,S
8586,S
2656,N
19009,N
25891,N
4109,S
1751,N
25768,S
8338,S
14297,S
10127,S
14054,N
27505,N
5248,S
5232,S
23457,S
5051,S
12022,S
9841,S
4504,S
18253,S
23696,N
2542,N
5964,N
10037,N
9873,S
2987,S
788,N
10832,S
15431,S
17458,N
10935,N
20259,N
21635,N
22473,S
25424,S
6281,N
22762,S
12615,S
3860,S
10239,S
24331,S
13510,S
10027,N
7566,S
26563,S
25021,S
26250,S
17966,S
19188,N
24159,N
29328,N
2375,S
29873,S
2575,S
8124,S
3450,S
15438,S
9862,S
27760,N
12165,S
1763,S
2071,S
6299,S
16132,S
12916,S
8562,S
13138,S
15379,S
3351,N
15857,S
2068,S
22338,S
17929,S
3448,S
26007,S
8244,N
4535,S
6613,S
3110,N
11645,S
23765,S
5504,S
7639,S
1517,S
17766,S
10445,S
23598,S
20607,S
19706,N
15678,S
22791,S
8871,S
25947,N
11362,N
7935,N
29811,S
3873,S
21883,S
21908,S
23233,S
10152,S
21239,S
13818,S
22575,S
23338,S
335,N
9056,S
21460,S
3665,S
18293,S
18276,N
2277,N
13874,S
24674,S
1719,S
5438,S
25130,S
8052,S
8423,S
5406,S
10405,S
27500,N
6191,S
18114,N
14089,N
28130,S
18383,S
26971,S
13803,S
20643,S
108,S
18380,S
14130,S
14465,S
7572,S
18815,S
225,S
29313,S
13702,N
15539,S
27245,S
18746,S
25816,S
26746,N
2143,N
21799,S
21531,S
10842,N
17548,N
21401,S
8885,S
1938,S
8565,S
6383,S
21408,S
25127,S
21983,S
26016,S
17804,N
12610,S
19355,S
6988,S
26429,S
17639,S
4860,S
29470,S
12438,S
6675,S
14034,S
17707,S
9306,S
18738,N
17079,S
18529,S
26428,S
21436,S
12282,N
19418,S
4147,S
1633,S
21851,S
1173,N
14596,N
28027,S
29064,S
16927,S
27725,S
22458,S
6318,N
22861,S
18643,S
7495,S
17202,S
16483,S
24703,N
3034,S
21340,S
11992,S
19381,S
19773,S
17779,S
28026,S
215,S
113,S
17924,S
23876,N
24621,S
10961,N
4105,N
27421,N
19206,S
3823,S
14585,S
17914,S
20615,S
22987,S
16610,S
9211,S
4662,S
26944,S
7611,S
11166,S
15632,S
9088,S
21154,N
11526,S
7027,S
12519,S
23992,S
9948,S
8820,S
26289,S
15213,S
26466,N
20576,S
27951,S
11723,S
6057,S
1957,S
17870,S
20933,S
26344,S
18635,S
22938,S
9277,S
5941,S
9177,S
9387,N
10343,S
21001,S
16909,S
6840,S
20760,S
2762,S
13188,S
22385,N
29102,S
3695,S
21602,S
16147,S
8938,S
6527,S
5063,S
4846,S
23379,S
17640,N
29211,S
28173,S
23750,S
8856,S
4496,N
4493,S
2560,S
23690,S
16198,S
27984,S
15046,S
18342,S
20236,S
18606,S
13298,N
19382,S
8182,S
13388,S
21976,S
21626,S
6440,N
9550,S
7247,S
2448,N
20053,S
9293,S
678,S
28716,S
16297,S
16051,S
16529,S
24920,S
11430,S
2885,N
19203,S
21504,S
2725,N
9903,S
19042,S
10376,S
14488,S
15451,S
4243,S
19307,S
6588,S
1202,S
21141,S
18681,S
29376,S
27447,S
26518,S
5938,S
5725,S
508,S
16457,S
29678,N
21292,N
15683,S
6623,S
14556,S
20585,N
11278,S
1661,S
2295,S
24279,S
6456,N
18839,S
21760,S
16083,N
12598,S
23326,S
3148,S
27813,S
8325,S
20990,S
928,S
4790,S
11919,S
16097,S
5552,S
4155,S
27248,S
15204,S
21932,N
9580,N
26114,N
19738,S
26844,N
7921,S
15876,S
16653,S
4698,S
10166,N
29596,N
11194,S
8542,S
26247,S
23553,N
4549,S
8239,S
11544,N
11185,S
14965,S
9446,S
17893,S
592,S
25189,S
8214,S
19256,S
23651,S
26663,S
19850,N
27107,N
3780,S
15224,S
22296,S
14691,S
21284,N
25757,S
15456,S
3819,S
24905,S
22577,S
9962,S
3861,S
17042,S
14443,S
10942,N
4664,S
8956,S
25604,S
1504,S
19803,N
23697,S
15831,S
6121,S
1240,S
2085,S
19497,S
9618,S
9280,S
16905,S
10094,S
14783,S
1725,S
8674,S
3761,S
14966,S
2285,S
17113,N
23358,S
319,S
27818,S
2648,N
10794,N
8406,S
26178,S
3049,S
11489,S
27886,N
29254,S
3654,S
6912,S
3464,N
10695,S
998,S
16834,S
26186,S
29910,N
22001,S
7276,S
29396,S
10204,S
27444,S
16795,N
17727,S
10666,S
15611,S
8981,S
13254,S
12963,N
9118,S
13741,N
1350,S
26254,S
10175,N
19669,S
23956,S
24429,S
12837,S
29206,S
3689,S
9262,S
29755,S
4576,S
15822,S
5435,S
25659,S
25876,S
11752,S
1135,S
23937,S
19212,S
19792,S
28876,S
4655,S
1357,S
21400,S
6258,S
22182,S
22202,S
5849,S
22193,N
28327,S
12973,N
8358,S
1017,S
29954,N
6793,N
28645,S
22560,S
1403,N
18265,S
3879,S
9728,N
18352,S
10083,S
25495,S
28373,S
15990,S
29199,S
27859,N
19568,S
23288,N
29296,S
3623,S
14307,N
3020,N
26453,N
15609,S
16404,N
9971,S
1924,S
6418,N
29008,S
7961,N
5907,S
11268,N
26341,S
8670,S
13527,S
6002,N
11627,N
2975,S
24771,S
29632,N
14875,S
23687,S
20401,S
4923,S
18654,S
12139,S
7991,N
1679,S
14012,S
15624,S
10501,N
24610,S
29034,S
10451,S
18703,S
20367,N
7372,S
9354,S
23069,S
10687,S
24138,S
15700,S
26147,N
24661,S
12565,N
21928,S
20217,S
664,N
17526,S
10211,S
9159,N
1071,S
28537,S
18616,S
20838,S
25394,S
8294,S
27364,S
229,S
23070,S
4183,N
3752,N
10421,S
28270,S
23738,S
25840,S
21539,S
22793,S
25341,S
318,S
26440,S
18505,S
6430,N
24161,N
13281,S
20275,S
27564,S
3332,S
20733,N
25657,S
498,S
1537,N
13793,S
12991,S
8486,N
15418,S
7975,S
3715,S
14578,N
22794,S
14272,N
16053,S
15414,N
8512,S
1561,N
20260,N
7789,S
15623,S
216,S
3216,S
17974,S
8429,S
1877,S
23570,S
17287,S
22325,N
5619,S
6501,N
24221,S
20658,S
27848,N
6873,S
12024,S
10226,S
1664,S
11630,S
24045,N
2796,S
2080,S
7842,S
1378,N
15216,S
5283,S
7313,S
29700,N
11926,S
8744,S
59,N
15875,S
27228,N
851,S
4207,S
8479,N
4479,S
14698,S
23542,S
3528,S
28358,S
14739,S
18841,S
17475,S
941,S
28122,S
4141,S
26403,S
10748,S
28559,S
12546,N
533,S
1726,S
4116,S
12701,S
15449,S
25526,S
29541,S
5180,S
13841,S
699,S
23912,S
19776,S
3901,S
13543,S
8035,N
27019,S
26194,S
9200,S
18435,N
15878,S
8635,S
18215,N
11523,S
11230,S
15625,S
12741,S
20192,S
8987,S
1773,N
7829,N
3447,S
20181,S
20090,S
1621,S
28084,S
25938,S
8941,S
22909,S
9956,S
26252,S
10761,S
12841,S
16093,S
14915,S
10029,N
18196,S
3869,S
5007,N
11391,S
1577,S
4716,N
16862,N
13000,N
8099,N
4289,N
15390,S
12806,S
6993,S
24712,N
14511,N
3173,S
28599,N
3883,N
20152,S
11980,N
3992,S
21866,S
20958,S
20883,S
28960,S
1665,S
21765,S
24502,S
4124,S
17034,S
21344,S
29627,S
27470,S
2256,S
16700,S
4952,S
21508,N
6575,S
1791,S
12671,S
10164,N
4250,S
1247,S
23052,N
4625,S
1643,N
7303,S
14852,S
4108,S
9709,S
6743,S
10825,S
1921,S
27968,S
21329,S
12206,S
28861,S
11132,S
27995,S
15013,S
27758,S
26826,S
24112,S
9122,N
13580,N
7151,N
11679,S
1232,S
6612,S
26738,S
13470,N
8692,S
29506,S
2931,N
28587,S
11913,S
19076,S
24991,N
7897,N
11320,N
23269,S
13125,N
23065,S
25321,S
2192,S
11289,S
8125,S
10602,S
12297,S
5864,S
27831,S
21135,S
13091,S
22085,N
4753,S
16596,S
14326,S
28201,N
24340,S
23653,S
18902,S
9836,S
13270,S
29719,S
4485,S
11303,N
11510,S
2526,S
4112,S
10868,S
15606,S
27011,S
20798,S
14058,N
21695,S
16896,S
16335,S
8149,S
7498,S
11500,S
5791,S
1522,S
4888,S
16278,S
188,S
834,S
13071,S
15278,S
21212,S
2172,S
4587,S
1737,N
23840,S
13872,S
29953,N
20219,S
21521,N
21801,S
15044,S
13955,S
8194,N
22118,N
14158,N
22390,S
23689,S
24013,N
130,S
26324,S
28911,S
26346,N
8292,S
15928,S
28470,S
3193,S
20691,S
15249,S
9152,S
6756,S
3069,S
10931,S
17657,S
26583,S
7696,S
26618,S
3415,N
5695,S
13212,S
15294,S
26002,S
22138,S
12853,S
5368,S
14830,N
4367,S
25096,S
26389,N
7906,N
28706,N
22067,S
4745,S
19979,S
1421,N
490,S
7720,S
16475,S
2933,N
23092,S
7085,N
18489,N
19131,S
20650,S
10217,S
545,N
29799,N
27953,S
5954,S
12825,S
3309,S
28727,S
24190,N
12114,S
26508,S
23579,S
14220,S
8953,S
2522,S
15381,S
29040,S
15050,S
18751,S
4472,N
10261,S
3732,N
18662,S
25626,S
4700,S
10163,N
18786,S
1287,S
15828,S
18651,S
19428,N
15994,S
9394,N
15413,N
18754,N
9975,S
26400,S
4184,N
28941,S
19365,S
121,S
13846,S
25899,S
23729,S
4958,S
255,S
8110,S
17121,N
9625,S
25340,S
6750,S
22181,S
4204,S
20159,S
29281,S
7088,N
752,S
27446,S
24953,S
6198,S
2058,S
11066,S
24188,S
16974,S
6626,S
14712,N
21827,S
772,S
16013,N
8253,S
16847,S
8147,S
7603,S
24421,N
14995,S
17981,S
26911,S
11660,S
28440,S
27338,S
17162,S
17721,S
25496,S
21885,S
13749,N
17907,S
21746,S
24293,S
12277,N
8609,S
3562,S
20861,S
1963,S
21353,S
6870,S
5603,N
6725,S
10114,N
460,S
23090,S
20857,S
22624,S
13476,N
18038,S
19192,S
2266,S
22763,S
25473,S
5993,S
28493,S
5829,S
8407,S
6203,S
27636,S
23968,S
12685,S
26862,S
28398,N
9192,S
23218,S
14432,S
26562,S
6761,S
4839,S
10613,S
17084,N
13264,S
10224,S
12372,S
21221,S
20174,S
10268,S
7732,N
3809,N
25905,S
14577,N
6872,S
19520,S
24371,S
7439,N
13172,S
20818,S
28748,N
5416,S
10387,S
17335,S
13104,S
6289,N
13308,S
28612,N
7648,S
2190,S
23336,S
8319,S
14121,S
21579,S
2159,S
7316,S
19282,S
14505,S
23072,S
27118,S
11994,S
14356,N
11428,S
2838,N
19019,N
10018,S
16984,S
24789,N
21696,S
6408,S
16299,S
8047,N
21874,S
20302,N
27829,N
27126,S
1634,S
1499,S
7695,S
22680,N
10994,S
7697,S
12734,S
24407,S
16424,S
25118,S
11899,S
7922,S
29554,N
20334,S
1043,S
24520,S
9781,N
14816,S
9908,S
8915,S
12290,S
19745,S
11412,S
23013,N
5025,S
26792,S
11101,S
7045,S
20077,S
23633,S
24736,S
25360,S
1402,N
11725,S
27101,N
27814,S
28288,S
10703,S
16506,N
29394,N
27879,S
25871,N
21598,S
23961,S
11972,S
8515,N
25270,S
27341,S
419,S
18760,S
12921,S
9414,S
23532,S
15093,S
27023,N
5116,S
9851,S
25172,S
25269,S
28679,S
17133,S
9171,S
10676,S
25853,S
23874,N
13074,S
3373,S
11622,N
29690,S
4942,S
9591,S
10998,S
511,S
14761,N
21864,S
11584,S
10778,S
14685,N
24919,S
26406,S
11522,S
9777,N
6278,N
23178,S
20600,N
28731,S
25334,S
14144,S
4530,N
17575,S
20880,S
26611,S
22461,S
21091,N
12533,N
657,N
11929,S
17595,S
13662,N
11229,S
10185,S
28241,S
5714,S
9338,S
3955,N
12303,S
776,S
3858,S
8618,S
21955,S
14893,S
14655,S
23794,S
19685,S
27173,S
17517,S
16790,N
21059,N
27549,S
10815,S
21023,N
8258,S
28099,S
15095,S
6974,S
29658,S
19438,N
13035,S
27449,N
23503,S
1662,S
23058,N
28877,S
26164,S
26202,S
3535,S
15513,N
27628,S
22232,N
16806,S
10656,S
18780,S
21235,S
9720,N
7755,S
16016,S
26374,N
25839,N
21773,S
8361,S
13600,N
24297,S
4974,N
28458,S
14163,S
25834,S
23717,S
23355,S
395,S
24012,S
13161,S
10569,S
2153,N
10586,N
21784,S
22647,N
24038,N
20488,N
5744,S
1191,S
27317,N
15329,S
27206,S
14145,S
4007,S
8111,S
24438,S
2972,S
18741,N
8982,S
17126,N
10750,S
15807,S
18188,S
25529,S
28849,S
11730,S
7337,N
18272,N
22576,S
12940,S
24727,N
20287,S
11142,S
20562,S
15422,S
10564,S
18798,S
426,S
1416,S
29713,S
28730,S
21666,N
28932,S
16207,S
5210,S
1934,S
16775,S
13102,S
24494,S
343,N
6145,S
1434,S
11026,S
27177,S
16122,S
28430,N
24649,S
